822,50,35,2017/09/01 21:47,,34,34.1
825,50,35,2017/09/01 21:47,,33.8,34
828,50,35,2017/09/01 21:47,,33.7,33.9
831,50,35,2017/09/01 21:47,,33.6,33.8
834,50,35,2017/09/01 21:47,,33.5,33.8
837,50,34.9,2017/09/01 21:47,,33.4,33.8
840,50,34.9,2017/09/01 21:47,,33.4,33.8
843,50,34.9,2017/09/01 21:47,,33.4,33.8
846,50,34.9,2017/09/01 21:48,,33.4,33.9
849,50,34.8,2017/09/01 21:48,,33.3,34
852,50,34.9,2017/09/01 21:48,,33.4,34.1
855,50,34.8,2017/09/01 21:48,,33.6,34
858,50,34.8,2017/09/01 21:48,,33.7,33.9
861,50,34.8,2017/09/01 21:48,,33.9,33.9
864,50,34.8,2017/09/01 21:48,,33.8,33.8
867,50,34.8,2017/09/01 21:48,,33.7,33.9
870,50,34.9,2017/09/01 21:48,,33.7,33.8
873,50,34.8,2017/09/01 21:48,,33.6,33.8
876,50,34.8,2017/09/01 21:48,,33.6,33.8
879,50,34.8,2017/09/01 21:48,,33.5,33.8
882,50,34.8,2017/09/01 21:48,,33.4,33.9
885,50,34.9,2017/09/01 21:48,,33.4,34
888,50,34.9,2017/09/01 21:48,,33.5,34
891,50,34.9,2017/09/01 21:48,,33.5,34.2
894,50,34.9,2017/09/01 21:49,,33.6,34.3
897,50,35,2017/09/01 21:49,,33.7,34.4
900,50,35.1,2017/09/01 21:49,,33.8,34.5
903,50,35.2,2017/09/01 21:49,,33.8,34.5
906,50,35.2,2017/09/01 21:49,,33.8,34.5
909,50,35.2,2017/09/01 21:49,,33.7,34.6
912,50,35.2,2017/09/01 21:49,,33.7,34.7
915,50,35.2,2017/09/01 21:49,,33.7,34.7
918,50,35.5,2017/09/01 21:49,,33.7,34.8
921,50,35.3,2017/09/01 21:49,,33.9,34.8
924,50,35.2,2017/09/01 21:49,,34,34.6
927,50,35.2,2017/09/01 21:49,,34,34.7
930,50,35.2,2017/09/01 21:49,,33.8,34.7
933,50,35.2,2017/09/01 21:49,,33.7,34.8
936,50,35.2,2017/09/01 21:50,,33.7,34.8
939,50,35.2,2017/09/01 21:50,,33.8,34.8
942,50,35.2,2017/09/01 21:50,,33.7,34.8
945,50,35,2017/09/01 21:50,,33.9,34.7
948,50,34.9,2017/09/01 21:50,,33.9,34.6
951,50,35,2017/09/01 21:50,,33.8,34.7
954,50,35.1,2017/09/01 21:50,,33.7,34.7
957,50,35,2017/09/01 21:50,,33.8,34.7
960,50,35,2017/09/01 21:50,,33.9,34.8
963,50,35.1,2017/09/01 21:50,,34,34.8
966,50,35.2,2017/09/01 21:50,,34,34.8
969,50,35.4,2017/09/01 21:50,,34,34.8
972,50,35.5,2017/09/01 21:50,,34.1,34.7
975,50,35.5,2017/09/01 21:50,,34,34.7
978,50,35.5,2017/09/01 21:50,,33.9,34.8
981,50,35.5,2017/09/01 21:50,,33.9,34.8
984,50,35.4,2017/09/01 21:50,,34,34.8
987,50,35.3,2017/09/01 21:50,,33.9,34.7
990,50,35.2,2017/09/01 21:50,,34,34.7
993,50,35.2,2017/09/01 21:51,,34,34.6
996,50,35.1,2017/09/01 21:51,,34,34.6
999,50,35.1,2017/09/01 21:51,,34,34.7
1002,50,35,2017/09/01 21:51,,34.1,34.8
1005,50,35,2017/09/01 21:51,,34,34.8
