,KID1,KID3,KID5,KID7,KID9,KID11,CRAC_set,CRAC_out,time,temp1,temp2,temp3,CPU_mean_KID1,FAN_mean_KID1,CPU_mean_KID3,FAN_mean_KID3,CPU_mean_KID5,FAN_mean_KID5,CPU_mean_KID7,FAN_mean_KID7,CPU_mean_KID9,FAN_mean_KID9,CPU_mean_KID11,FAN_mean_KID11
150,4,20,14,6,0,11,80,65,,36.2,35.5,35.7,51.09659090909091,40.86919540229891,51.04705882352941,50.56583333333333,49.71176470588235,43.76392857142857,40.910714285714285,39.05530120481924,40.0,26.90137500000003,52.13291139240506,40.365641025641004
151,6,19,2,15,6,10,80,65,,36.3,35.1,36.1,51.148936170212764,39.77720430107531,50.54494382022472,44.70204545454546,40.0,38.90333333333329,43.73170731707317,39.261790123456755,50.60493827160494,46.76537499999999,49.78481012658228,38.73160256410255
152,4,14,16,10,17,12,80,65,,36,35.2,35.4,49.579787234042556,38.289139784946265,50.252747252747255,43.944333333333326,47.11363636363637,40.543793103448266,45.04022988505747,39.51476744186045,51.607142857142854,49.95301204819272,49.53012048192771,36.426585365853704
153,10,11,1,14,21,16,80,65,,35.9,34.2,35,51.29347826086956,57.04472527472515,49.747191011235955,43.82238636363633,40.0,38.80999999999995,45.50595238095238,39.48457831325299,52.70625,50.507848101265836,52.21153846153846,42.63129870129873
154,21,17,22,22,18,23,80,65,,35.5,34.7,35.1,51.02777777777778,63.18426966292125,48.09550561797753,48.7679545454545,49.30120481927711,45.055,46.32098765432099,40.248874999999984,52.7875,50.51822784810127,53.0,47.316533333333346
155,1,23,6,5,12,0,80,65,,35.6,34.4,34.9,42.17741935483871,34.92260869565221,50.14204545454545,49.05839080459768,45.01136363636363,39.24678160919537,40.94767441860465,39.48247058823527,51.62048192771084,47.72121951219507,40.0,31.678624999999993
156,11,22,19,13,4,9,80,65,,35.5,35.3,35.8,43.620879120879124,36.64533333333337,49.93103448275862,51.52151162790698,50.0,46.33447058823526,45.166666666666664,40.06084337349396,50.073170731707314,36.810370370370386,51.12658227848101,37.07435897435899
157,1,20,8,6,7,18,80,65,,35.5,34.9,35.5,43.477777777777774,35.266629213483135,50.27325581395349,48.01799999999998,48.298850574712645,44.9756976744186,40.77058823529412,39.59809523809521,51.4390243902439,49.12061728395061,50.81645569620253,40.17525641025643
158,2,17,20,4,8,20,80,65,,36,35.5,35.1,44.78089887640449,35.413068181818204,50.724137931034484,42.33290697674419,48.19642857142857,43.30506024096383,40.048780487804876,39.157777777777746,49.96875,54.36594936708857,49.435064935064936,41.376447368421076
159,3,7,4,6,4,10,80,65,,35.8,35.1,36.2,48.1505376344086,35.015869565217415,50.65934065934066,40.37388888888889,44.01704545454545,39.651954022988484,41.083333333333336,39.578674698795155,49.0,37.52654320987656,52.424050632911396,42.971410256410245
160,8,20,9,11,24,18,80,65,,35.9,35.2,35,51.582417582417584,56.67711111111111,50.45505617977528,45.2621590909091,48.38505747126437,45.52651162790699,44.51204819277108,40.85060975609756,51.910714285714285,53.91199999999998,51.30769230769231,39.33272727272729
161,6,6,17,15,15,15,80,65,,36.3,35.2,35.3,50.45161290322581,43.380217391304356,48.81111111111111,34.693370786516844,49.48863636363637,44.03999999999999,45.72674418604651,39.856235294117624,51.963855421686745,48.53170731707317,52.12658227848101,43.3097435897436
162,20,22,18,8,17,23,80,65,,35.5,34.9,35.1,50.66847826086956,64.80582417582414,49.30555555555556,46.54387640449438,49.39887640449438,45.73602272727269,44.14772727272727,40.517126436781595,51.975,50.512278481012665,52.76315789473684,43.74799999999998
163,20,8,17,18,3,21,80,65,,35.2,34.9,35.5,50.76086956521739,57.681538461538395,49.75,47.62120879120874,49.88333333333333,44.6623595505618,45.4080459770115,39.63418604651161,47.02906976744186,37.92294117647058,52.15625,48.59708860759496
164,24,4,16,23,14,12,80,65,,35.1,34.6,35,50.734375,58.8198412698412,42.86931818181818,45.611149425287344,49.911764705882355,43.90196428571427,45.901234567901234,39.94099999999999,51.51829268292683,47.99679012345676,51.88125,38.90550632911394
165,15,18,21,20,15,5,80,65,,35.4,34.6,34.8,51.36516853932584,54.534772727272724,48.99431818181818,39.22264367816094,51.05882352941177,50.10857142857145,46.43975903614458,41.35682926829267,52.0722891566265,46.85878048780487,48.424050632911396,34.08320512820514
166,19,2,17,19,6,5,80,65,,35.7,34.9,35.7,50.44505494505494,56.426666666666605,40.62921348314607,40.01090909090913,46.55113636363637,40.543678160919534,43.470238095238095,39.35662650602407,49.76829268292683,45.39530864197534,44.58974358974359,31.254935064935047
167,17,14,19,21,19,1,80,65,,35.7,34.9,34.8,51.63483146067416,57.26852272727267,47.593023255813954,42.51800000000003,50.30487804878049,45.47234567901237,45.54430379746835,39.72621794871793,52.532051282051285,52.41025974025973,45.53179190751445,33.96488372093026
168,19,15,15,13,20,10,80,65,,35.2,34.6,34.6,49.5735294117647,55.28623762376224,47.065,43.59828282828283,49.138297872340424,42.564623655913984,45.120879120879124,39.248444444444424,51.98850574712644,47.610232558139565,0.0,0.0
169,13,4,6,2,1,16,80,65,,35.5,35.1,35.8,51.20224719101124,50.63772727272724,48.41477272727273,36.03333333333336,43.59411764705882,39.34142857142854,40.0,39.03402439024387,43.29012345679013,25.099750000000018,51.03846153846154,37.934545454545486
170,10,14,12,0,4,6,80,65,,35.7,35.4,36.2,50.90526315789474,51.52787234042545,50.31720430107527,41.08836956521742,47.71111111111111,41.096292134831465,40.0,38.80999999999995,50.44117647058823,32.32702380952384,49.674698795180724,33.93536585365852
171,16,24,19,18,8,12,80,65,,35.5,34.7,35.6,49.52061855670103,54.8607291666666,48.895833333333336,44.01549295774654,46.670212765957444,41.19462365591395,43.266304347826086,39.18450549450546,51.06741573033708,47.95772727272724,46.80813953488372,36.23929411764704
172,6,3,9,10,3,21,80,65,,35.7,35.5,35.6,50.824742268041234,37.06562500000003,45.43684210526316,28.60851063829787,48.79032258064516,46.59728260869569,45.56043956043956,40.220333333333315,47.714285714285715,34.29734939759037,51.09411764705882,47.27726190476193
173,21,1,10,23,16,11,80,65,,35.5,34.9,35.1,50.33870967741935,62.92521739130428,40.0,51.020449438202206,50.07471264367816,44.515581395348825,46.07738095238095,40.00373493975902,52.46341463414634,47.35370370370371,52.28481012658228,38.214743589743584
174,5,0,5,7,6,8,80,65,,35.9,35,35.7,52.62222222222222,36.27078651685395,40.0,23.448505747126433,43.55882352941177,40.62857142857142,42.9277108433735,41.81097560975609,50.148148148148145,40.77749999999998,51.563291139240505,45.23576923076923
175,19,7,16,21,12,13,80,65,,35.5,34.7,34.9,51.10344827586207,65.52180232558139,45.16279069767442,46.39505882352938,48.23529411764706,42.77053571428571,44.882716049382715,39.44662499999997,52.25625,52.09645569620253,50.29220779220779,37.301842105263184
176,13,15,15,1,24,9,80,65,,35.5,34.6,34.6,50.89887640449438,54.6642045454545,49.36363636363637,39.970459770114985,49.298850574712645,43.40406976744187,40.0,39.30060240963852,51.48245614035088,52.702857142857184,51.63461538461539,39.06714285714289
177,23,23,11,15,20,2,80,65,,35.3,34.7,34.7,51.31395348837209,62.52588235294112,49.57831325301205,49.02012195121953,48.535714285714285,44.403975903614494,43.858024691358025,38.941999999999965,52.78846153846154,48.2705194805195,41.44230769230769,33.996623376623404
178,16,6,12,9,15,18,80,65,,35,34.4,34.9,51.30769230769231,55.186333333333295,48.46111111111111,40.13853932584274,49.17613636363637,42.49637931034481,44.51162790697674,40.44541176470587,52.024096385542165,48.325000000000024,50.54320987654321,38.87137500000001
179,19,14,10,13,8,8,80,65,,35.3,34.7,35.3,50.666666666666664,58.0274999999999,47.74175824175824,43.32366666666667,50.23863636363637,44.549425287356335,45.151162790697676,39.326235294117616,51.470238095238095,50.22265060240964,51.924050632911396,42.613461538461536
180,23,12,3,14,11,15,80,65,,34.8,33.4,34.7,50.794444444444444,61.333707865168435,47.32022471910113,47.631818181818126,41.98863636363637,39.5662068965517,45.38823529411765,39.294047619047596,52.19879518072289,47.509512195121964,52.26875,40.76291139240511
181,3,11,9,14,8,11,80,65,,35.5,34.7,34.5,47.23684210526316,33.44047872340425,50.42134831460674,45.32079545454547,48.04651162790697,46.87870588235291,45.36309523809524,39.5180722891566,52.19512195121951,51.71987654320989,51.63461538461539,37.234025974026
182,23,4,3,2,6,7,80,65,,35.2,34,35.8,51.02777777777778,64.82629213483139,43.07303370786517,48.97909090909091,40.752873563218394,39.40627906976741,40.0,38.90560975609752,52.72839506172839,40.1685,50.221518987341774,42.430897435897435
183,4,5,1,22,12,11,80,65,,35.7,34.3,34.9,51.63068181818182,34.152643678160906,47.18604651162791,30.59588235294119,40.0,38.91238095238091,44.75308641975309,39.857249999999986,51.4320987654321,50.68487500000001,50.62820512820513,36.766493506493525
184,0,11,7,24,6,8,80,65,,35.6,35.3,36.1,40.0,33.724431818181806,50.627906976744185,41.57117647058827,43.476190476190474,43.172409638554214,43.99122807017544,39.99892857142855,51.03125,37.10569620253165,49.73684210526316,34.27006666666666
185,5,9,11,14,20,15,80,65,,35.9,35.4,35.2,49.71910112359551,38.80784090909091,50.35632183908046,45.14558139534885,48.629411764705885,42.69071428571428,45.3109756097561,39.62728395061726,52.6474358974359,52.67636363636362,51.142857142857146,39.33328947368421
186,22,10,21,8,7,4,80,65,,35.8,34.8,34.9,51.9,67.30845238095228,47.60588235294118,48.87976190476192,50.0,46.541125,45.042682926829265,40.46444444444444,51.833333333333336,47.40400000000004,46.36538461538461,31.49318181818181
187,17,19,16,0,4,14,80,65,,35.3,35.1,35.3,50.244680851063826,55.539247311827836,48.89673913043478,42.42120879120876,48.1,41.790449438202245,40.0,39.0352873563218,50.63529411764706,35.444047619047616,50.82098765432099,39.43550000000001
188,18,10,16,24,14,20,80,65,,35.5,34.8,34.9,49.505,57.1222222222222,48.265625,43.33378947368425,48.32065217391305,42.14285714285715,43.80952380952381,39.31483870967739,52.102409638554214,50.64658536585364,52.32666666666667,41.779729729729745
189,5,15,10,3,5,18,80,65,,36.2,35.5,35.6,50.725806451612904,41.88782608695657,50.138888888888886,43.24696629213483,49.21022727272727,42.00195402298848,40.122093023255815,39.07258823529408,50.09036144578313,39.192621951219515,52.20253164556962,41.36858974358972
190,20,19,19,4,0,8,80,65,,35.5,34.9,35.7,51.28409090909091,65.19103448275855,49.104651162790695,46.61105882352944,49.70238095238095,45.1757831325301,40.25609756097561,39.74827160493825,40.0,28.466250000000024,50.993589743589745,46.83116883116882
191,22,8,6,23,9,22,80,65,,35.7,34.1,35.4,50.56382978723404,57.17397849462357,49.420212765957444,42.36833333333336,42.19565217391305,39.19769230769227,44.47701149425287,39.26069767441857,51.31764705882353,53.2655952380952,48.50632911392405,38.97948717948718
192,0,12,3,13,20,15,80,65,,35.7,34.6,35.2,40.0,30.779569892473138,50.266666666666666,41.87730337078655,40.64367816091954,40.099186046511605,44.98809523809524,39.41867469879515,52.53125,50.28848101265823,51.765822784810126,39.169487179487206
193,3,23,1,2,16,10,80,65,,35.5,34,35,45.83870967741935,37.47782608695657,50.84090909090909,50.457011494252825,40.0,38.80999999999995,40.0,38.92529411764702,51.68452380952381,49.52903614457831,52.6875,40.74240506329117
194,9,2,0,11,0,5,80,65,,35.8,35.2,35.9,52.0,53.29206521739126,41.19230769230769,37.44822222222224,40.0,38.98818181818178,44.770114942528735,40.19739884393071,40.0,19.414578313253006,48.40506329113924,31.39910256410255
195,22,13,0,8,6,21,80,65,,35.1,34,35.6,50.88297872340426,59.640967741935405,45.903225806451616,44.56347826086953,40.0,38.897111111111066,0.0,0.0,49.5406976744186,41.65705882352948,51.53125,42.226835443037956
196,17,21,11,16,9,19,80,65,,35.4,34.2,35,51.16483516483517,59.06322222222223,50.67613636363637,42.390229885057465,45.98837209302326,41.83411764705883,45.029411764705884,38.97714285714282,51.44512195121951,52.06481481481487,51.68987341772152,41.174615384615386
197,5,13,19,7,10,0,80,65,,35.5,34.8,34.9,50.42783505154639,38.872395833333336,50.010989010989015,44.09488888888889,48.62643678160919,44.37744186046512,42.86046511627907,41.00447058823528,51.416666666666664,48.987831325301165,40.0,37.303670886075956
198,7,12,10,2,17,24,80,65,,35.7,34.7,34.7,51.329787234042556,51.402043010752685,49.977777777777774,43.13719101123596,49.53977272727273,43.86195402298853,40.0,38.92666666666663,52.01219512195122,47.97283950617283,50.22727272727273,39.26555555555556
199,21,23,17,20,9,4,80,65,,35.1,34.3,34.3,49.92,56.25444444444437,49.36082474226804,43.67520833333339,48.93298969072165,43.466770833333335,43.83870967741935,39.478043478260844,51.434065934065934,48.56505555555552,44.22727272727273,35.34390804597701
200,8,17,7,12,21,21,80,65,,35.5,34.2,34.8,50.93888888888889,54.44191011235956,50.54545454545455,40.77183908045976,45.122093023255815,40.22858823529411,44.30952380952381,38.866385542168636,52.1,48.91949367088608,51.48,39.718918918918945
201,18,6,14,19,15,22,80,65,,35.1,34.5,35.1,50.55913978494624,56.41597826086952,44.467032967032964,42.6101111111111,48.78651685393258,43.82818181818183,45.04651162790697,39.295941176470556,51.694117647058825,48.29357142857139,52.04375,46.056075949367084
202,14,7,14,13,18,15,80,65,,36.2,34.8,35.2,50.295918367346935,48.07989690721642,48.31578947368421,38.420957446808515,45.806451612903224,40.37472826086955,43.604395604395606,39.01411111111108,50.61931818181818,50.9764367816092,46.94117647058823,38.173571428571414
203,8,4,20,20,9,20,80,65,,35.7,34.7,35.4,51.354838709677416,56.185869565217374,43.824175824175825,38.63483333333338,49.724137931034484,45.773255813953476,45.13690476190476,40.546867469879516,51.1280487804878,52.032160493827156,51.94871794871795,41.27181818181819
204,6,20,1,10,16,20,80,65,,35.9,34.7,35.1,50.83516483516483,42.7697777777778,50.51685393258427,45.60284090909094,40.0,39.1596470588235,46.095238095238095,40.66457831325302,52.01219512195122,47.73086419753086,52.48026315789474,45.308399999999956
205,18,9,7,13,4,0,80,65,,35.9,34.8,34.9,51.362637362637365,57.24588888888884,48.125,47.50517241379314,43.27906976744186,47.24788235294114,44.75,40.92975903614456,49.1890243902439,38.88456790123458,40.0,25.649746835443043
206,0,4,13,22,10,12,80,65,,35.2,34.7,35.2,40.0,29.407865168539303,50.48295454545455,27.842298850574725,48.11176470588235,43.17714285714288,45.90243902439025,40.183827160493806,51.859756097560975,52.14222222222224,48.65822784810127,36.942435897435885
207,17,0,6,9,16,11,80,65,,35.5,34.2,35,50.46808510638298,56.76806451612896,40.0,40.60461538461539,45.32222222222222,40.503370786516854,45.39080459770115,44.347325581395346,52.44117647058823,48.531666666666645,52.53703703703704,40.21887500000003
208,8,14,18,10,22,14,80,65,,35.2,34.4,34.9,51.43617021276596,52.45838709677412,47.52777777777778,36.49101123595511,49.25,45.39917647058825,45.872093023255815,40.855647058823536,52.48170731707317,51.460617283950626,52.09375,40.663037974683554
209,0,6,0,17,18,12,80,65,,35.2,33.9,34.8,40.0,27.75344086021503,48.70652173913044,41.21197802197804,40.0,39.183636363636325,45.76162790697674,39.33894117647056,52.035714285714285,47.33277108433739,52.26543209876543,39.83125000000002
210,9,3,7,8,4,7,80,65,,35.6,35,35.9,51.833333333333336,51.9384269662921,44.747126436781606,36.201395348837224,44.92941176470588,41.62654761904763,45.3433734939759,41.36109756097562,50.726618705035975,44.66297101449275,50.92948717948718,40.448311688311726
211,17,5,7,4,24,13,80,65,,35.9,34.6,35.1,50.625,50.45368421052623,45.12903225806452,38.49304347826085,44.34065934065934,41.478888888888875,40.60674157303371,39.13045454545451,0.0,0.0,46.044871794871796,41.988441558441586
212,23,3,5,1,19,13,80,65,,35.3,33.8,35,51.41573033707865,64.43727272727266,40.85227272727273,49.20666666666663,43.81395348837209,39.07429411764702,40.0,38.94674698795177,52.27160493827161,49.40074999999996,52.08227848101266,38.65653846153845
213,15,17,19,8,12,22,80,65,,35.2,34.4,35,51.3936170212766,53.38978494623651,49.324175824175825,37.584444444444486,48.60795454545455,45.16057471264367,43.793103448275865,40.1449418604651,51.279761904761905,49.19771084337348,52.506410256410255,45.78779220779221
214,4,23,11,8,16,10,80,65,,36.1,35.1,35.1,48.52127659574468,36.388870967741966,50.083333333333336,48.498764044943805,47.37222222222222,42.603483146067425,43.3448275862069,39.165116279069736,50.56470588235294,47.45035714285714,49.798780487804876,36.33938271604938
215,11,19,19,9,11,19,80,65,,35.2,34.6,35.1,50.72043010752688,57.21184782608693,50.016666666666666,47.523707865168504,49.83522727272727,47.34689655172412,45.09770114942529,41.999302325581404,50.694117647058825,50.67214285714291,52.611111111111114,41.75637499999999
216,18,9,23,14,10,23,80,65,,35.1,34.1,34.8,51.853932584269664,60.78374999999998,48.764367816091955,45.67779069767444,50.25,48.99327160493825,45.22560975609756,41.39728395061726,51.6375,50.107215189873415,53.04666666666667,46.70527027027027
217,11,14,17,1,21,18,80,65,,35.4,34.4,34.7,50.355,49.765151515151466,49.78021978021978,40.45399999999999,49.18181818181818,44.963218390804585,40.0,39.51172413793101,52.01219512195122,49.89679012345677,52.322784810126585,43.87717948717951
218,6,12,12,2,17,13,80,65,,35.6,34.7,35,52.07608695652174,42.154945054945024,50.00561797752809,43.89079545454546,48.91379310344828,42.83145348837209,40.0,38.99630952380949,51.73456790123457,46.813249999999975,51.81875,37.884050632911425
219,20,11,19,3,8,13,80,65,,35.2,34.4,35,51.22727272727273,62.31114942528727,47.7183908045977,48.27488372093027,50.38690476190476,46.00650602409639,40.023809523809526,40.09433734939757,52.05,49.827974683544305,52.47435897435897,38.0914285714286
220,6,3,20,20,1,11,80,65,,35.2,34.9,35.9,53.01123595505618,35.235909090909075,44.86931818181818,32.76586206896553,50.48823529411764,48.07654761904761,44.82098765432099,41.283249999999995,44.51234567901235,29.30325,52.82051282051282,42.29480519480521
221,20,4,7,18,13,2,80,65,,35.6,34.3,35.2,50.310526315789474,55.039042553191415,42.45161290322581,39.11510869565222,43.747252747252745,41.98850000000001,43.7183908045977,39.2445348837209,50.632183908045974,50.29267441860462,40.0,37.164166666666695
222,22,2,15,13,19,4,80,65,,35.6,34.7,34.8,50.3421052631579,60.66510638297867,40.51075268817204,44.126630434782626,47.285714285714285,40.57755555555553,44.36516853932584,39.638068181818156,52.323170731707314,50.52666666666666,43.424050632911396,35.943589743589776
223,12,6,4,13,20,6,80,65,,35.4,33.8,34.6,50.388297872340424,53.940215053763374,44.33695652173913,37.52065934065938,43.2752808988764,39.41499999999997,44.97126436781609,39.12395348837206,51.993975903614455,49.77341463414632,47.2962962962963,35.489375000000024
224,15,21,22,9,19,2,80,65,,35.5,34.4,34.4,50.80769230769231,53.81533333333327,50.57471264367816,45.62674418604653,49.74404761904762,45.98289156626504,45.81547619047619,41.1322891566265,52.30625,48.334936708860795,40.77564102564103,35.17383116883119
225,10,24,17,13,23,20,80,65,,35.7,34.6,34.4,52.291666666666664,56.53469879518069,49.95762711864407,51.29844827586209,50.23529411764706,44.287142857142854,45.17857142857143,39.1680722891566,51.970238095238095,51.91325301204816,50.482142857142854,38.492168674698824
226,23,12,19,17,1,4,80,65,,35.1,34.8,35.5,50.41935483870968,63.01815217391295,46.0989010989011,49.25322222222222,49.265957446808514,44.35107526881719,45.5609756097561,39.20148148148145,45.22222222222222,21.996624999999998,48.73717948717949,30.953636363636367
227,16,3,12,6,3,14,80,65,,35.1,34.8,35.5,50.170212765957444,50.46301075268807,43.61538461538461,37.166333333333334,46.23033707865169,39.784659090909074,40.9080459770115,39.12906976744182,47.61764705882353,37.440714285714286,49.34567901234568,36.85162499999999
228,19,12,23,19,17,12,80,65,,35.5,34.4,35.3,50.43888888888889,59.932808988763966,48.651685393258425,41.699659090909115,48.627906976744185,43.310235294117675,44.28823529411765,39.65642857142855,51.373493975903614,51.78426829268293,49.51851851851852,35.20225000000002
229,11,24,20,2,21,5,80,65,,35.8,34.3,34.8,50.888297872340424,54.649247311827864,48.93181818181818,46.70369230769232,49.38636363636363,44.34126436781607,40.0,39.451724137931,51.541666666666664,50.90698795180718,44.84146341463415,36.0976543209877
230,4,18,3,11,9,17,80,65,,35.5,34.4,35.2,49.60112359550562,35.55215909090912,50.2183908045977,45.00267441860465,40.92261904761905,39.403493975903594,44.33536585365854,40.589753086419755,51.71875,52.45291139240506,50.82051282051282,38.78311688311688
231,12,23,22,9,5,14,80,65,,35.6,34.9,35.9,50.380434782608695,57.79719780219779,50.45977011494253,48.59965116279071,49.38235294117647,44.21261904761902,45.69047619047619,42.00072289156629,50.39506172839506,33.90325,52.52564102564103,44.68597402597395
232,21,22,17,21,13,4,80,65,,35.4,34.2,34.7,50.764044943820224,63.342727272727274,49.01744186046512,47.685999999999986,50.247058823529414,45.72035714285713,46.34756097560975,39.56370370370368,51.43827160493827,51.846624999999996,46.563291139240505,35.31974358974361
233,17,5,7,10,1,11,80,65,,35,35.1,35.4,51.04891304347826,52.97747252747248,44.18888888888889,39.3366292134832,47.0,43.5705747126437,45.94767441860465,40.174588235294095,45.24096385542169,32.03414634146343,52.41025641025641,40.11714285714289
234,11,2,20,22,1,15,80,65,,35,34.8,35.6,51.87362637362637,49.57077777777773,40.98295454545455,35.35195402298856,50.50581395348837,45.83682352941174,46.140243902439025,40.20296296296295,44.16265060240964,27.302926829268316,51.879746835443036,43.306025641025634
235,13,10,23,9,22,7,80,65,,35.1,34.2,34.8,51.30681818181818,56.544137931034456,48.972527472527474,39.6315555555556,50.47159090909091,47.08586206896553,45.324175824175825,41.04333333333332,50.49431818181818,50.9433333333333,48.983333333333334,39.28820224719106
236,4,3,16,5,10,14,80,65,,35.2,34.3,35.2,51.6436170212766,36.49032258064519,46.175824175824175,28.195111111111096,49.78977272727273,45.08517241379309,41.26162790697674,39.67176470588233,51.398809523809526,52.91927710843372,51.78915662650602,39.605243902439064
237,17,18,13,21,19,22,80,65,,35.6,34.5,35.1,50.575268817204304,60.65913043478254,48.86666666666667,45.70988764044949,49.07954545454545,43.69229885057474,45.32738095238095,39.32421686746985,51.420731707317074,50.82370370370374,52.08227848101266,47.4867948717949
238,6,8,3,12,6,12,80,65,,35.7,34.5,35.9,51.233695652173914,44.54549450549452,51.23033707865169,47.01727272727273,41.57386363636363,40.44448275862066,45.36470588235294,39.58869047619045,51.21686746987952,38.51597560975614,52.23125,42.667468354430376
239,17,11,24,9,14,15,80,65,,35.2,34.5,35.2,50.755434782608695,61.11934065934062,48.08988764044944,45.667386363636396,49.00806451612903,47.25934426229505,45.76470588235294,41.34214285714287,51.24698795180723,50.003048780487774,51.794871794871796,38.88415584415585
240,3,5,19,13,21,23,80,65,,34.9,34.4,35.2,49.31318681318681,28.85711111111111,47.52247191011236,33.533181818181795,49.8448275862069,46.053546511627914,45.411764705882355,39.971428571428554,52.079268292682926,52.53864197530868,52.833333333333336,47.75487012987017
241,15,17,21,5,14,21,80,65,,35.5,34.4,35,51.266666666666666,60.284719101123564,49.5919540229885,46.03034883720934,50.898809523809526,48.88698795180724,41.44642857142857,40.64132530120482,51.49382716049383,47.01550000000001,53.0,46.801052631578905
242,19,5,16,6,22,15,80,65,,35.2,34.2,34.7,50.858695652173914,58.323186813186794,44.544444444444444,43.97280898876407,49.9367816091954,43.11139534883719,41.423529411764704,38.92666666666663,52.3625,53.91240506329112,52.6875,40.83683544303795
243,14,18,7,5,24,24,80,65,,35.1,33.9,34.6,51.21808510638298,55.64451612903225,49.5989010989011,36.73222222222225,48.043956043956044,42.21444444444445,40.674157303370784,39.71613636363633,51.26229508196721,48.778166666666685,50.810344827586206,46.4943859649123
244,17,6,17,14,4,4,80,65,,35.2,34.6,35.3,50.785714285714285,58.51866666666661,46.79545454545455,42.78028735632188,49.27906976744186,44.2829411764706,44.87951807228916,39.339390243902415,50.4320987654321,33.756,47.98125,32.16905063291139
245,11,15,7,20,1,12,80,65,,35.5,35.1,35.6,51.16129032258065,53.15141304347824,50.38333333333333,39.7158426966292,46.12068965517241,49.218837209302336,45.92857142857143,40.910240963855415,44.234939759036145,28.328536585365878,51.63291139240506,42.64205128205127
246,7,8,14,20,22,14,80,65,,36.4,34.6,35.2,51.06741573033708,49.493863636363606,51.71264367816092,41.39558139534885,46.75595238095238,39.625903614457805,43.91566265060241,39.545609756097534,52.05696202531646,55.1007692307692,46.26282051282051,39.169480519480565
247,23,17,7,15,3,18,80,65,,35.4,35.1,35.5,51.247191011235955,65.02176136363627,48.160919540229884,49.69837209302323,46.51744186046512,46.237294117647075,45.36144578313253,39.435731707317046,47.26829268292683,35.14907407407408,52.76623376623377,44.384473684210526
248,23,3,12,23,2,10,80,65,,35,35.2,35.9,51.53932584269663,59.840227272727184,41.49431818181818,45.52505747126437,48.87647058823529,42.06523809523808,46.5609756097561,40.1932098765432,46.35625,29.469620253164557,52.34615384615385,43.842337662337656
249,18,4,18,23,17,2,80,65,,35.3,34.2,35,51.40555555555556,58.26089887640443,42.63793103448276,43.484069767441845,49.898809523809526,44.4189156626506,46.77160493827161,41.22412500000001,52.15625,52.31139240506326,40.51923076923077,35.463441558441566
250,18,4,18,16,4,12,80,65,,35,34.7,35.5,51.18279569892473,57.45499999999997,43.01648351648352,42.330888888888964,50.15909090909091,45.10310344827585,45.76470588235294,40.116666666666646,49.71686746987952,36.99280487804878,50.7375,36.81917721518988
251,16,9,9,19,4,3,80,65,,35.2,34.6,35.8,50.15841584158416,52.33339999999995,47.295,38.30525252525257,48.12244897959184,44.63958762886598,44.807291666666664,39.18905263157892,48.40860215053763,35.117173913043494,44.556179775280896,30.085795454545476
252,2,10,4,7,11,9,80,65,,35.2,34.2,34.7,48.027472527472526,32.9068888888889,49.93181818181818,46.80362068965517,43.61046511627907,41.09176470588235,43.19277108433735,40.96951219512194,51.61585365853659,51.4204938271605,51.177215189873415,40.38666666666669
253,13,5,1,19,23,16,80,65,,35.5,33.6,35,51.0,55.722359550561784,46.4080459770115,41.00034883720934,40.0,38.912380952380914,45.323170731707314,39.334382716049355,52.1625,49.326835443038,52.3974358974359,37.8557142857143
254,21,16,3,1,18,3,80,65,,35.1,33.6,34.6,50.56043956043956,61.95099999999993,46.325842696629216,47.57022727272729,40.21511627906977,39.52447058823527,40.0,38.80999999999996,52.3125,50.15531645569619,43.8625,35.1760759493671
255,6,23,22,8,16,18,80,65,,35.7,34.6,34.9,50.522222222222226,41.64494382022474,50.94186046511628,48.09588235294119,49.48809523809524,45.08939759036144,44.30357142857143,39.244216867469845,52.074074074074076,49.34212500000001,52.48717948717949,41.17870129870129
256,20,11,15,8,2,2,80,65,,35.2,34.9,34.6,52.156976744186046,65.47011764705877,47.54651162790697,47.63458823529411,50.06547619047619,42.36939759036145,44.84146341463415,39.202901234567875,47.74050632911393,20.86801282051283,43.22077922077922,26.262368421052663
257,6,19,15,3,7,19,80,65,,35.6,34.9,35.1,50.565934065934066,42.27955555555561,50.689655172413794,47.11494186046512,50.31976744186046,44.970235294117664,40.04705882352941,38.86571428571425,49.829268292682926,54.30901234567903,49.620253164556964,42.558076923076904
258,12,19,0,23,23,20,80,65,,35.3,33.9,34.8,50.205263157894734,55.09053191489361,50.333333333333336,44.62779069767445,40.0,39.10116279069764,45.373493975903614,39.58768292682925,52.80625,51.32721518987342,52.62179487179487,46.78935064935063
259,7,24,5,9,20,5,80,65,,35.5,34.2,34.6,50.37362637362637,56.72605555555554,49.4921875,45.35730158730162,41.63953488372093,40.22688235294116,45.234939759036145,40.71109756097562,52.7125,47.41063291139242,48.30128205128205,36.529285714285734
260,8,5,2,9,21,13,80,65,,35.2,33.6,34.8,51.689473684210526,53.68840425531909,45.1978021978022,37.46644444444447,40.0,39.19727272727269,45.660919540229884,39.89372093023255,52.40243902439025,50.98864197530864,51.21341463414634,38.178888888888885
261,23,8,4,19,13,24,80,65,,35.7,34.2,35.5,50.564516129032256,57.845923913043414,48.0,45.11631868131871,41.39325842696629,39.22818181818179,43.825581395348834,39.081176470588204,50.81325301204819,52.77097560975606,50.089285714285715,40.77581818181822
